49.1145833333,-123.297916667
49.11875,-123.29375
49.1229166667,-123.29375
49.1270833333,-123.289583333
49.13125,-123.289583333
49.1354166667,-123.285416667
49.1395833333,-123.285416667
49.14375,-123.285416667
49.1479166667,-123.285416667
49.1520833333,-123.285416667
49.15625,-123.285416667
49.1604166667,-123.285416667
49.1645833333,-123.285416667
49.16875,-123.285416667
49.1729166667,-123.285416667
49.1770833333,-123.285416667
49.18125,-123.289583333
49.1854166667,-123.289583333
49.1895833333,-123.289583333
49.19375,-123.289583333
49.1979166667,-123.289583333
49.2020833333,-123.289583333
49.20625,-123.285416667
49.2104166667,-123.285416667
49.2145833333,-123.285416667
49.21875,-123.285416667
49.2229166667,-123.285416667
49.2270833333,-123.285416667
49.23125,-123.28125
49.2354166667,-123.28125
49.2395833333,-123.28125
49.24375,-123.277083333
49.2479166667,-123.277083333
49.2520833333,-123.277083333
49.25625,-123.277083333
49.2604166667,-123.28125
49.2645833333,-123.28125
49.26875,-123.28125
49.2729166667,-123.277083333
49.2770833333,-123.26875
49.28125,-123.260416667
49.2854166667,-123.252083333
49.2854166667,-123.235416667
49.28125,-123.222916667
49.2770833333,-123.164583333
49.2729166667,-123.164583333
49.26875,-123.164583333
49.2645833333,-123.164583333
49.2604166667,-123.164583333
49.25625,-123.164583333
49.2520833333,-123.164583333
49.2479166667,-123.164583333
49.24375,-123.164583333
49.2395833333,-123.164583333
49.2354166667,-123.164583333
49.23125,-123.164583333
49.2270833333,-123.164583333
49.2229166667,-123.164583333
49.21875,-123.164583333
49.2145833333,-123.164583333
49.2104166667,-123.164583333
49.20625,-123.164583333
49.2020833333,-123.164583333
49.1979166667,-123.164583333
49.19375,-123.164583333
49.1895833333,-123.164583333
49.1854166667,-123.164583333
49.18125,-123.164583333
49.1770833333,-123.164583333
49.1729166667,-123.164583333
49.16875,-123.164583333
49.1645833333,-123.164583333
49.1604166667,-123.164583333
49.15625,-123.164583333
49.1520833333,-123.164583333
49.1479166667,-123.164583333
49.14375,-123.164583333
49.1395833333,-123.164583333
49.1354166667,-123.164583333
49.13125,-123.164583333
49.1270833333,-123.164583333
49.1229166667,-123.164583333
49.11875,-123.164583333
49.1145833333,-123.164583333
